price(euros),energy_class,climate_class,subtype,district,bathroom_lavatory_counts,is_rent,rent_or_sale,floor_num,rooms_num,bedrooms_num,area(m^2)
3380,D,B,Apartment,Paris 7th (75007),3,True,rent,5,4,3,89.9
2161,E,F,Apartment,Paris 17th (75017),2,True,rent,4,3,2,57.34
6350,D,E,Apartment,Paris 8th (75008),4,True,rent,5,6,4,180.0
4718,D,D,Apartment,Paris 16th (75016),3,True,rent,5,4,3,134.48
4500,D,D,Apartment,Paris 17th (75017),2,True,rent,3,5,2,150.0
1360,G,G,Apartment,Paris 7th (75007),1,True,rent,3,1,1,33.1
1650,G,G,Apartment,Paris 16th (75016),2,True,rent,1,2,2,41.05
3167,G,G,Apartment,Paris 6th (75006),2,True,rent,4,4,2,98.0
2600,D,B,Apartment,Paris 7th (75007),2,True,rent,3,3,2,68.1
3800,E,E,Apartment,Paris 7th (75007),2,True,rent,1,4,2,94.75
3950,D,E,Apartment,Paris 17th (75017),2,True,rent,4,5,2,120.0
4000,G,G,Apartment,Paris 6th (75006),2,True,rent,3,4,2,111.65
3000,D,F,Apartment,Paris 16th (75016),2,True,rent,2,3,2,69.0
3100,D,E,Apartment,Paris 5th (75005),3,True,rent,5,5,3,75.29
5950,D,E,Apartment,Paris 7th (75007),4,True,rent,3,6,4,166.78
4400,D,E,Apartment,Paris 16th (75016),3,True,rent,4,5,3,143.0
1830,E,C,Apartment,Paris 5th (75005),2,True,rent,6,3,2,49.36
4300,B,C,Apartment,Paris 4th (75004),2,True,rent,3,5,2,110.0
4450,G,G,Apartment,Paris 6th (75006),3,True,rent,2,5,3,117.69
2200,E,B,Apartment,Paris 6th (75006),1,True,rent,Ground,2,1,62.1
2500,D,E,Apartment,Paris 16th (75016),2,True,rent,6,4,2,77.0
4950,G,G,House,Paris 17th (75017),4,True,rent,5,5,4,132.3
12500,G,G,Apartment,Paris 16th (75016),4,True,rent,5,6,4,200.0
4000,F,F,Apartment,Paris 8th (75008),2,True,rent,4,4,2,70.0
4330,D,E,Apartment,Paris 7th (75007),3,True,rent,2,5,3,126.71
6500,G,G,Apartment,Paris 6th (75006),2,True,rent,3,6,2,173.6
2200,G,G,Apartment,Paris 5th (75005),2,True,rent,2,2,2,61.52
3750,D,E,Apartment,Paris 16th (75016),3,True,rent,3,4,3,108.5
3500,G,G,Apartment,Paris 16th (75016),2,True,rent,8,2,2,69.0
4924,D,E,Apartment,Paris 8th (75008),3,True,rent,3,5,3,154.0
2995,A,A,Apartment,Paris 17th (75017),3,True,rent,6,3,3,111.0
1570,D,E,Apartment,Paris 6th (75006),1,True,rent,6,2,1,28.18
4027,G,G,Apartment,Paris 8th (75008),4,True,rent,4,5,4,148.5
3700,G,G,Apartment,Paris 16th (75016),3,True,rent,1,6,3,130.0
2895,G,F,Apartment,Paris 7th (75007),2,True,rent,3,4,2,75.64
1700,F,G,Apartment,Paris 16th (75016),2,True,rent,6,2,2,52.43
1250,G,G,Apartment,Paris 7th (75007),1,True,rent,1,1,1,25.3
2876,D,E,Apartment,Paris 3rd (75003),2,True,rent,5,3,2,76.89
2850,B,B,Apartment,Paris 4th (75004),3,True,rent,1,4,3,91.08
3990,D,B,Apartment,Paris 7th (75007),2,True,rent,6,4,2,93.72
4595,G,G,Apartment,Paris 17th (75017),3,True,rent,1,5,3,187.0
3500,E,B,Apartment,Paris 9th (75009),3,True,rent,4,3,3,107.91
4100,G,G,Apartment,Paris 6th (75006),2,True,rent,4,4,2,111.55
4200,G,G,Apartment,Paris 16th (75016),4,True,rent,4,5,4,127.4
4500,E,E,Apartment,Paris 16th (75016),3,True,rent,3,5,3,145.0
2400,D,C,Apartment,Paris 15th (75015),2,True,rent,5,3,2,85.77
2785,E,F,Apartment,Paris 16th (75016),2,True,rent,7,3,2,71.0
1400,B,B,Apartment,Paris 3rd (75003),1,True,rent,4,2,1,30.0
1790,E,C,Apartment,Paris 5th (75005),1,True,rent,5,2,1,51.54
2910,D,A,Apartment,Paris 1st (75001),2,True,rent,1,3,2,76.29
1230,G,G,Apartment,Paris 7th (75007),1,True,rent,6,1,1,28.0
4750,G,G,Apartment,Paris 16th (75016),3,True,rent,1,6,3,156.0
4300,F,C,Apartment,Paris 6th (75006),3,True,rent,3,3,3,109.45
3800,B,C,Apartment,Paris 11th (75011),2,True,rent,2,5,2,131.2
10000,G,G,Apartment,Paris 17th (75017),4,True,rent,2,6,4,155.0
4720,F,F,Apartment,Paris 15th (75015),4,True,rent,2,5,4,154.79
7535,E,E,Apartment,Paris 16th (75016),6,True,rent,2,7,6,273.0
5700,D,E,Apartment,Paris 8th (75008),4,True,rent,2,5,4,161.74
5500,D,D,Apartment,Paris 8th (75008),4,True,rent,1,5,4,180.0
3800,B,C,Apartment,Paris 3rd (75003),2,True,rent,2,4,2,97.0
3500,D,B,Apartment,Paris 7th (75007),3,True,rent,3,4,3,75.0
4400,G,G,Apartment,Paris 16th (75016),3,True,rent,5,6,3,147.0
1600,G,G,Apartment,Paris 1st (75001),1,True,rent,1,2,1,49.48
3250,D,B,Apartment,Paris 17th (75017),2,True,rent,3,4,2,87.75
1193,G,G,Apartment,Paris 5th (75005),2,True,rent,6,2,2,32.0
4050,A,A,Apartment,Paris 17th (75017),3,True,rent,3,5,3,117.0
2800,A,A,Apartment,Paris 17th (75017),3,True,rent,5,4,3,94.09
5000,G,G,Apartment,Paris 8th (75008),3,True,rent,4,4,3,162.0
10000,F,E,Apartment,Paris 16th (75016),3,True,rent,10,4,3,135.0
8552,E,F,Apartment,Paris 7th (75007),3,True,rent,5,5,3,197.65
1680,G,G,Apartment,Paris 6th (75006),1,True,rent,3,2,1,38.85
3600,G,G,Apartment,Paris 6th (75006),3,True,rent,6,3,3,91.05
1700,G,G,Apartment,Paris 16th (75016),1,True,rent,6,2,1,30.0
1200,G,D,Apartment,Paris 5th (75005),1,True,rent,3,2,1,31.81
1300,B,C,Apartment,Paris 11th (75011),1,True,rent,4,2,1,32.02
2300,D,B,Apartment,Paris 7th (75007),2,True,rent,2,2,2,67.61
1000,F,D,Apartment,Paris 14th (75014),1,True,rent,Ground,1,1,18.5
1820,A,A,Apartment,Paris 9th (75009),1,True,rent,4,2,1,49.05
1229,D,B,Apartment,Paris 7th (75007),1,True,rent,4,1,1,33.35
3300,D,B,Apartment,Paris 7th (75007),2,True,rent,5,4,2,81.52
10396,G,G,Apartment,Paris 16th (75016),5,True,rent,1,6,5,317.27
10200,G,G,Apartment,Paris 16th (75016),3,True,rent,3,8,3,295.0
1290,E,C,Apartment,Paris 17th (75017),1,True,rent,4,2,1,37.93
3000,D,A,Apartment,Paris 6th (75006),3,True,rent,1,3,3,80.0
3030,G,G,Apartment,Paris 16th (75016),3,True,rent,4,4,3,114.0
1400,E,D,Apartment,Paris 15th (75015),1,True,rent,4,2,1,45.58
2300,G,G,Apartment,Paris 16th (75016),3,True,rent,1,3,3,66.0
1950,D,E,Apartment,Paris 9th (75009),1,True,rent,1,2,1,52.0
1850,A,A,Apartment,Paris 9th (75009),1,True,rent,6,2,1,45.63
2690,G,G,Apartment,Paris 1st (75001),2,True,rent,4,2,2,55.62
4985,D,E,Apartment,Paris 16th (75016),3,True,rent,2,5,3,168.0
2800,E,E,Apartment,Paris 9th (75009),2,True,rent,2,4,2,98.0
1200,G,G,Apartment,Paris 6th (75006),2,True,rent,2,2,2,27.4
5000,D,B,Apartment,Paris 7th (75007),3,True,rent,4,4,3,132.15
4800,G,G,Apartment,Paris 7th (75007),4,True,rent,Ground,4,4,108.29
3828,D,E,Apartment,Paris 14th (75014),5,True,rent,9,6,5,141.42
5900,G,G,Apartment,Paris 5th (75005),3,True,rent,2,4,3,136.28
1495,F,F,Apartment,Paris 16th (75016),2,True,rent,5,2,2,48.0
1600,G,G,Apartment,Paris 16th (75016),2,True,rent,8,1,2,32.0
3500,G,G,Apartment,Paris 16th (75016),2,True,rent,8,2,2,69.0
3550,D,B,Apartment,Paris 15th (75015),3,True,rent,Ground,5,3,80.0
5500,G,G,Apartment,Paris 16th (75016),2,True,rent,Ground,3,2,133.85
3135,G,G,Apartment,Paris 16th (75016),1,True,rent,3,4,1,98.0
1600,G,G,Apartment,Paris 6th (75006),1,True,rent,5,2,1,30.52
3200,G,G,Apartment,Paris 16th (75016),2,True,rent,3,3,2,110.0
3102,E,E,Apartment,Paris 7th (75007),2,True,rent,1,4,2,103.75
2871,D,B,Apartment,Paris 17th (75017),2,True,rent,5,3,2,81.0
1820,B,B,Apartment,Paris 2nd (75002),1,True,rent,6,1,1,51.0
3800,G,G,Apartment,Paris 16th (75016),4,True,rent,6,5,4,125.0
1680,G,G,Apartment,Paris 5th (75005),2,True,rent,2,2,2,44.59
1600,D,B,Apartment,Paris 7th (75007),1,True,rent,5,1,1,40.4
3950,G,G,Apartment,Paris 16th (75016),3,True,rent,8,6,3,121.0
2500,D,E,Apartment,Paris 3rd (75003),1,True,rent,2,2,1,64.01
2700,D,E,Apartment,Paris 17th (75017),1,True,rent,5,3,1,75.0
4050,A,A,Apartment,Paris 17th (75017),3,True,rent,7,6,3,154.0
1200,E,F,Apartment,Paris 5th (75005),1,True,rent,1,1,1,37.25
9850,G,G,House,Paris 16th (75016),5,True,rent,Ground,7,5,260.0
2230,D,E,Apartment,Paris 17th (75017),2,True,rent,4,2,2,61.19
4290,A,A,Apartment,Paris 17th (75017),4,True,rent,1,5,4,151.17
2380,D,E,Apartment,Paris 11th (75011),1,True,rent,2,3,1,80.59
3200,D,E,Apartment,Paris 3rd (75003),2,True,rent,3,5,2,86.27
4250,G,G,Apartment,Paris 18th (75018),3,True,rent,6,4,3,110.0
2360,B,B,Apartment,Paris 2nd (75002),1,True,rent,7,2,1,45.77
3055,G,G,Apartment,Paris 8th (75008),3,True,rent,4,4,3,108.6
1630,G,G,Apartment,Paris 1st (75001),2,True,rent,1,2,2,52.52
3200,D,D,Apartment,Paris 7th (75007),3,True,rent,5,3,3,54.1
4550,B,B,Apartment,Paris 3rd (75003),2,True,rent,1,5,2,128.05
2610,D,B,Apartment,Paris 15th (75015),2,True,rent,7,2,2,71.76
2286,G,G,Apartment,Paris 6th (75006),2,True,rent,3,3,2,47.35
1445,G,G,Apartment,Paris 16th (75016),1,True,rent,5,2,1,39.3
2980,D,D,Apartment,Paris 9th (75009),3,True,rent,1,4,3,102.48
5200,D,E,Apartment,Paris 7th (75007),2,True,rent,4,5,2,110.28
1850,E,C,Apartment,Paris 7th (75007),1,True,rent,4,3,1,46.32
2900,D,E,Apartment,Paris 16th (75016),2,True,rent,1,2,2,90.0
1600,G,G,Apartment,Paris 18th (75018),1,True,rent,1,2,1,47.82
200,G,G,Apartment,Paris 3rd (75003),2,True,rent,2,4,2,12.5
3980,G,G,Apartment,Paris 6th (75006),4,True,rent,5,5,4,102.6
3500,D,E,Apartment,Paris 11th (75011),2,True,rent,4,3,2,110.5
2870,E,F,Apartment,Paris 6th (75006),2,True,rent,5,3,2,75.86
4500,B,C,Apartment,Paris 16th (75016),3,True,rent,4,5,3,144.21
620,G,G,Apartment,Paris 5th (75005),1,True,rent,4,1,1,15.02
6910,G,G,Apartment,Paris 6th (75006),5,True,rent,2,6,5,220.0
2767,E,B,Apartment,Paris 17th (75017),2,True,rent,6,3,2,75.0
4500,D,B,Apartment,Paris 7th (75007),3,True,rent,6,4,3,116.33
2385,G,C,Apartment,Paris 7th (75007),1,True,rent,Ground,2,1,47.04
1450,G,G,Apartment,Paris 16th (75016),2,True,rent,2,2,2,46.4
5790,E,F,Apartment,Paris 6th (75006),3,True,rent,1,5,3,148.47
2950,G,G,Apartment,Paris 7th (75007),2,True,rent,4,2,2,61.05
1230,G,G,Apartment,Paris 7th (75007),1,True,rent,6,1,1,28.0
3100,B,C,Apartment,Paris 4th (75004),2,True,rent,1,4,2,88.04
2200,E,F,Apartment,Paris 17th (75017),2,True,rent,1,2,2,54.72
2090,D,E,Apartment,Paris 18th (75018),2,True,rent,Top,4,2,57.5
5000,B,C,Apartment,Paris 16th (75016),3,True,rent,5,4,3,136.18
1400,D,E,Apartment,Paris 8th (75008),2,True,rent,5,1,2,35.29
2650,G,G,Apartment,Paris 5th (75005),2,True,rent,1,2,2,68.0
4500,D,B,Apartment,Paris 7th (75007),4,True,rent,4,4,4,105.51
2950,G,G,Apartment,Paris 17th (75017),3,True,rent,Ground,3,3,105.1
4500,G,G,Apartment,Paris 17th (75017),3,True,rent,4,5,3,146.7
2800,G,G,Apartment,Paris 17th (75017),2,True,rent,1,4,2,119.0
3700,G,G,Apartment,Paris 17th (75017),3,True,rent,5,5,3,142.0
4200,G,G,Apartment,Paris 9th (75009),2,True,rent,5,4,2,108.11
3950,G,G,Apartment,Paris 17th (75017),3,True,rent,2,5,3,135.0
1650,E,C,Apartment,Paris 5th (75005),2,True,rent,Ground,3,2,50.1
4600,G,G,Apartment,Paris 4th (75004),3,True,rent,2,5,3,109.25
1381,G,G,Apartment,Paris 16th (75016),1,True,rent,7,2,1,40.0
2230,G,G,Apartment,Paris 5th (75005),2,True,rent,3,3,2,76.0
6800,D,B,Apartment,Paris 7th (75007),5,True,rent,4,6,5,170.2
5000,G,G,Apartment,Paris 8th (75008),2,True,rent,4,3,2,70.0
5500,G,G,Apartment,Paris 8th (75008),2,True,rent,2,3,2,97.0
1750,G,G,Apartment,Paris 16th (75016),2,True,rent,1,2,2,41.05
5000,E,E,Apartment,Paris 16th (75016),3,True,rent,5,5,3,178.5
2450,G,G,Apartment,Paris 5th (75005),2,True,rent,Ground,3,2,86.0
4280,G,G,Apartment,Paris 8th (75008),3,True,rent,3,5,3,130.0
3350,G,G,Apartment,Paris 8th (75008),3,True,rent,5,4,3,95.1
1700,G,G,Apartment,Paris 7th (75007),2,True,rent,2,2,2,41.0
4965,G,G,Apartment,Paris 16th (75016),3,True,rent,4,5,3,166.0
1410,G,G,Apartment,Paris 18th (75018),1,True,rent,1,2,1,41.63
2600,G,G,Apartment,Paris 16th (75016),2,True,rent,5,3,2,77.0
2535,E,C,Apartment,Paris 14th (75014),2,True,rent,4,4,2,89.0
4725,G,G,Apartment,Paris 16th (75016),3,True,rent,4,6,3,167.0
3800,E,E,Apartment,Paris 7th (75007),2,True,rent,7,4,2,95.0
1375,F,C,Apartment,Paris 15th (75015),1,True,rent,7,2,1,38.51
1830,A,A,Apartment,Paris 18th (75018),2,True,rent,4,3,2,45.48
3700,F,F,Apartment,Paris 8th (75008),4,True,rent,2,5,4,105.0
4000,F,G,Apartment,Paris 9th (75009),4,True,rent,2,6,4,164.52
1980,E,F,Apartment,Paris 17th (75017),2,True,rent,4,2,2,53.68
1800,G,G,Apartment,Paris 3rd (75003),2,True,rent,4,2,2,49.74
5950,G,G,Apartment,Paris 16th (75016),6,True,rent,1,7,6,220.0
2980,D,D,Apartment,Paris 16th (75016),2,True,rent,5,4,2,96.0
3380,D,E,Apartment,Paris 9th (75009),2,True,rent,5,4,2,92.11
3800,D,D,Apartment,Paris 15th (75015),3,True,rent,6,5,3,117.26
1050,G,G,Apartment,Paris 3rd (75003),1,True,rent,6,1,1,22.02
2100,D,B,Apartment,Paris 11th (75011),2,True,rent,3,3,2,75.07
2084,D,E,Apartment,Paris 15th (75015),2,True,rent,1,3,2,75.2
5500,D,E,Apartment,Paris 8th (75008),4,True,rent,5,5,4,193.0
1873,D,A,Apartment,Paris 1st (75001),2,True,rent,1,2,2,46.1
6245,D,B,Apartment,Paris 7th (75007),3,True,rent,4,5,3,138.52
2800,G,G,Apartment,Paris 10th (75010),3,True,rent,5,4,3,105.09
1350,C,D,Apartment,Paris 1st (75001),1,True,rent,7,2,1,24.5
1700,G,G,Apartment,Paris 16th (75016),1,True,rent,1,2,1,57.0
850,D,C,Apartment,Paris 7th (75007),1,True,rent,6,1,1,20.77
3790,D,E,Apartment,Paris 7th (75007),3,True,rent,3,5,3,99.64
1550,G,G,Apartment,Paris 14th (75014),1,True,rent,2,2,1,41.95
1420,D,B,Apartment,Paris 15th (75015),2,True,rent,4,2,2,49.0
850,G,C,Apartment,Paris 5th (75005),1,True,rent,3,1,1,14.01
4804,G,G,Apartment,Paris 16th (75016),4,True,rent,5,6,4,154.0
11450,G,G,Apartment,Paris 7th (75007),5,True,rent,3,7,5,258.0
6150,D,C,House,Paris 7th (75007),6,True,rent,3,5,6,160.0
1047,G,D,Apartment,Paris 14th (75014),1,True,rent,4,2,1,30.02
1590,E,E,Apartment,Paris 5th (75005),2,True,rent,4,2,2,41.83
1750,F,C,Apartment,Paris 3rd (75003),1,True,rent,4,2,1,42.14
2490,G,G,Apartment,Paris 6th (75006),2,True,rent,1,2,2,60.2
3500,G,D,Apartment,Paris 6th (75006),2,True,rent,2,3,2,80.3
2250,G,G,Apartment,Paris 5th (75005),2,True,rent,3,2,2,49.48
1700,F,G,Apartment,Paris 16th (75016),2,True,rent,6,2,2,52.43
4348,G,G,Apartment,Paris 17th (75017),4,True,rent,4,5,4,138.61
2200,G,G,Apartment,Paris 4th (75004),2,True,rent,1,3,2,54.06
1830,A,A,Apartment,Paris 18th (75018),1,True,rent,2,3,1,47.11
1914,D,B,Apartment,Paris 15th (75015),2,True,rent,1,2,2,53.09
6000,D,G,Apartment,Paris 9th (75009),7,True,rent,5,6,7,249.0
7175,F,F,Apartment,Paris 7th (75007),5,True,rent,6,7,5,176.0
2700,D,B,Apartment,Paris 13th (75013),3,True,rent,Ground,4,3,74.78
3200,D,E,Apartment,Paris 4th (75004),1,True,rent,2,4,1,101.65
3000,G,G,Apartment,Paris 3rd (75003),3,True,rent,5,3,3,82.81
5870,G,G,Apartment,Paris 3rd (75003),4,True,rent,5,7,4,226.7
640,F,C,Apartment,Paris 5th (75005),1,True,rent,1,1,1,14.02
2215,D,B,Apartment,Paris 15th (75015),2,True,rent,1,4,2,84.0
4780,D,B,Apartment,Paris 7th (75007),3,True,rent,Ground,3,3,111.17
2500,D,A,Apartment,Paris 15th (75015),3,True,rent,Ground,4,3,95.72
2000,G,G,Apartment,Paris 14th (75014),2,True,rent,1,3,2,58.59
1690,D,B,Apartment,Paris 7th (75007),1,True,rent,2,2,1,51.75
1660,D,B,Apartment,Paris 7th (75007),1,True,rent,1,2,1,34.53
1947,D,B,Apartment,Paris 15th (75015),2,True,rent,1,3,2,70.5
6470,E,G,Apartment,Paris 17th (75017),6,True,rent,Ground,7,6,220.0
3311,C,D,Apartment,Paris 17th (75017),3,True,rent,2,4,3,114.6
3300,D,E,Apartment,Paris 17th (75017),2,True,rent,1,4,2,120.7
1600,D,E,Apartment,Paris 5th (75005),2,True,rent,4,2,2,48.5
4850,E,F,Apartment,Paris 16th (75016),3,True,rent,4,6,3,135.0
7300,G,G,Apartment,Paris 16th (75016),6,True,rent,3,8,6,287.5
2800,E,B,Apartment,Paris 6th (75006),2,True,rent,2,2,2,66.35
3040,D,B,Apartment,Paris 7th (75007),3,True,rent,2,4,3,109.4
4000,G,G,Apartment,Paris 6th (75006),3,True,rent,3,3,3,90.0
1790,E,C,Apartment,Paris 6th (75006),1,True,rent,Ground,2,1,41.57
3200,D,B,Apartment,Paris 7th (75007),2,True,rent,3,3,2,80.0
2250,D,B,Apartment,Paris 7th (75007),2,True,rent,4,3,2,69.84
2750,F,F,Apartment,Paris 7th (75007),2,True,rent,4,3,2,70.0
1500,G,G,Apartment,Paris 3rd (75003),2,True,rent,Ground,1,2,38.19
10419,G,G,Apartment,Paris 8th (75008),5,True,rent,3,7,5,318.0
1650,G,G,Apartment,Paris 7th (75007),1,True,rent,2,2,1,42.8
5400,G,G,Apartment,Paris 16th (75016),5,True,rent,3,6,5,175.0
3320,D,B,Apartment,Paris 7th (75007),2,True,rent,2,4,2,91.33
1400,G,G,Apartment,Paris 3rd (75003),1,True,rent,6,1,1,23.7
2700,D,F,Apartment,Paris 16th (75016),2,True,rent,4,4,2,81.7
1422,F,C,Apartment,Paris 17th (75017),2,True,rent,5,2,2,45.0
4500,G,G,Apartment,Paris 17th (75017),3,True,rent,6,6,3,130.42
1800,C,D,Apartment,Paris 17th (75017),2,True,rent,1,2,2,57.0
2753,G,G,Apartment,Paris 14th (75014),3,True,rent,3,3,3,99.5
4706,G,G,Apartment,Paris 14th (75014),4,True,rent,3,5,4,154.0
18000,G,G,Apartment,Paris 7th (75007),6,True,rent,5,7,6,310.0
5800,G,G,Apartment,Paris 1st (75001),4,True,rent,6,5,4,127.05
1870,G,G,Apartment,Paris 6th (75006),1,True,rent,3,2,1,50.55
4000,E,F,Apartment,Paris 16th (75016),3,True,rent,7,3,3,102.0
3000,G,G,Apartment,Paris 9th (75009),2,True,rent,2,3,2,75.02
4730,G,G,Apartment,Paris 16th (75016),4,True,rent,5,4,4,133.0
1800,B,B,Apartment,Paris 5th (75005),1,True,rent,3,2,1,42.0
4698,G,G,Apartment,Paris 16th (75016),3,True,rent,3,5,3,143.0
4626,D,E,Apartment,Paris 7th (75007),3,True,rent,3,6,3,133.0
1470,E,E,Apartment,Paris 16th (75016),2,True,rent,4,2,2,52.0
1000,F,D,Apartment,Paris 4th (75004),2,True,rent,1,1,2,23.3
2910,D,A,Apartment,Paris 1st (75001),2,True,rent,1,3,2,76.29
4583,C,E,Apartment,Paris 8th (75008),4,True,rent,4,4,4,116.0
1815,G,G,Apartment,Paris 4th (75004),1,True,rent,2,2,1,39.79
3000,G,G,Apartment,Paris 17th (75017),3,True,rent,4,4,3,99.0
3357,G,G,Apartment,Paris 17th (75017),3,True,rent,1,5,3,108.0
1200,F,F,Apartment,Paris 16th (75016),2,True,rent,5,1,2,31.7
1261,E,B,Apartment,Paris 1st (75001),1,True,rent,4,2,1,27.19
4200,D,B,Apartment,Paris 15th (75015),4,True,rent,4,5,4,121.0
3950,G,G,Apartment,Paris 7th (75007),2,True,rent,3,5,2,138.0
4450,G,G,Apartment,Paris 7th (75007),3,True,rent,5,5,3,121.01
6374,G,G,Apartment,Paris 8th (75008),3,True,rent,5,5,3,187.0
3600,D,B,Apartment,Paris 7th (75007),3,True,rent,4,4,3,109.2
3950,C,D,Apartment,Paris 15th (75015),3,True,rent,6,6,3,143.0
5900,D,E,Apartment,Paris 5th (75005),3,True,rent,2,6,3,143.94
1144,E,C,Apartment,Paris 3rd (75003),2,True,rent,1,2,2,34.16
2500,C,D,Apartment,Paris 17th (75017),2,True,rent,5,3,2,67.37
2500,G,G,Apartment,Paris 6th (75006),2,True,rent,3,2,2,50.01
1096,G,G,Apartment,Paris 5th (75005),1,True,rent,Ground,1,1,27.07
5685,F,G,Apartment,Paris 16th (75016),5,True,rent,1,6,5,200.3
1250,E,B,Apartment,Paris 3rd (75003),1,True,rent,6,2,1,26.02
4500,G,G,Apartment,Paris 17th (75017),4,True,rent,7,6,4,148.0
3500,G,G,Apartment,Paris 16th (75016),3,True,rent,7,3,3,95.69
4096,C,C,Apartment,Paris 16th (75016),2,True,rent,6,5,2,127.9
3874,D,D,Apartment,Paris 16th (75016),3,True,rent,4,4,3,117.0
4500,A,A,Apartment,Paris 5th (75005),3,True,rent,6,4,3,98.06
6300,G,G,Apartment,Paris 8th (75008),4,True,rent,2,5,4,205.0
1557,E,F,Apartment,Paris 3rd (75003),2,True,rent,3,2,2,42.7
2500,D,E,Apartment,Paris 7th (75007),2,True,rent,3,2,2,44.62
4000,G,G,Apartment,Paris 6th (75006),2,True,rent,6,2,2,64.43
2280,D,E,Apartment,Paris 17th (75017),2,True,rent,2,3,2,65.58
3000,D,E,Apartment,Paris 17th (75017),1,True,rent,5,3,1,74.7
4788,G,G,Apartment,Paris 16th (75016),3,True,rent,3,4,3,152.42
6330,G,G,Apartment,Paris 16th (75016),4,True,rent,5,5,4,208.34
5572,G,G,Apartment,Paris 16th (75016),5,True,rent,1,6,5,208.19
5000,G,G,Apartment,Paris 5th (75005),3,True,rent,3,4,3,138.73
3800,F,G,Apartment,Paris 17th (75017),2,True,rent,6,3,2,90.78
7250,D,E,Apartment,Paris 7th (75007),3,True,rent,2,7,3,200.0
5000,D,B,Apartment,Paris 7th (75007),2,True,rent,4,5,2,130.47
3900,A,A,Apartment,Paris 5th (75005),3,True,rent,4,6,3,170.0
7000,G,G,Apartment,Paris 8th (75008),2,True,rent,4,6,2,239.23
1585,G,G,Apartment,Paris 14th (75014),1,True,rent,2,1,1,38.99
2180,E,F,Apartment,Paris 17th (75017),2,True,rent,1,2,2,54.72
1750,E,F,Apartment,Paris 9th (75009),1,True,rent,5,2,1,38.68
3500,G,G,Apartment,Paris 6th (75006),2,True,rent,3,3,2,60.31
2000,G,G,Apartment,Paris 5th (75005),2,True,rent,6,2,2,57.32
4000,C,D,Apartment,Paris 6th (75006),2,True,rent,3,3,2,110.39
1139,E,C,Apartment,Paris 3rd (75003),2,True,rent,1,2,2,34.16
1750,G,G,Apartment,Paris 11th (75011),2,True,rent,5,2,2,44.07
2655,B,G,Apartment,Paris 3rd (75003),3,True,rent,7,3,3,80.49
2600,B,G,Apartment,Paris 11th (75011),3,True,rent,2,3,3,77.8
3980,A,G,Apartment,Paris 7th (75007),3,True,rent,3,5,3,106.0
1700,G,G,Apartment,Paris 13th (75013),2,True,rent,10,2,2,45.03
1373,E,F,Apartment,Paris 7th (75007),1,True,rent,8,2,1,32.0
3000,D,E,Apartment,Paris 16th (75016),3,True,rent,5,4,3,76.0
900,G,G,Apartment,Paris 16th (75016),1,True,rent,Ground,1,1,23.0
1750,E,C,Apartment,Paris 6th (75006),2,True,rent,1,3,2,57.5
1800,D,B,Apartment,Paris 16th (75016),1,True,rent,Ground,3,1,63.0
3500,D,D,Apartment,Paris 14th (75014),2,True,rent,7,4,2,92.79
1850,G,G,Apartment,Paris 6th (75006),1,True,rent,2,2,1,40.23
1422,F,C,Apartment,Paris 17th (75017),2,True,rent,5,2,2,45.0
1185,G,G,Apartment,Paris 14th (75014),1,True,rent,3,1,1,35.28
1600,G,G,Apartment,Paris 4th (75004),1,True,rent,3,2,1,32.47
4500,G,G,Apartment,Paris 6th (75006),3,True,rent,6,4,3,134.22
2600,F,B,Apartment,Paris 15th (75015),2,True,rent,6,3,2,76.37
3900,E,E,Apartment,Paris 7th (75007),2,True,rent,7,4,2,95.0
5793,G,G,Apartment,Paris 8th (75008),3,True,rent,5,4,3,173.0
4500,G,G,Apartment,Paris 8th (75008),5,True,rent,5,4,5,137.0
1261,E,B,Apartment,Paris 1st (75001),1,True,rent,4,2,1,27.19
1350,E,B,Apartment,Paris 1st (75001),1,True,rent,4,2,1,27.7
3050,G,G,Apartment,Paris 5th (75005),2,True,rent,6,4,2,86.91
1640,G,G,Apartment,Paris 6th (75006),2,True,rent,4,2,2,42.0
3766,C,D,Apartment,Paris 9th (75009),3,True,rent,3,5,3,139.5
5000,D,B,Apartment,Paris 7th (75007),5,True,rent,6,5,5,144.0
1200,E,C,Apartment,Paris 6th (75006),1,True,rent,6,1,1,19.33
2767,G,G,Apartment,Paris 6th (75006),2,True,rent,7,2,2,67.0
1300,D,B,Apartment,Paris 7th (75007),2,True,rent,6,1,2,31.2
2420,D,B,Apartment,Paris 7th (75007),1,True,rent,3,2,1,56.0
3200,D,E,Apartment,Paris 4th (75004),2,True,rent,3,5,2,72.26
1100,G,G,Apartment,Paris 4th (75004),1,True,rent,1,1,1,17.08
3100,D,F,Apartment,Paris 16th (75016),3,True,rent,Ground,5,3,99.0
3200,D,E,Apartment,Paris 8th (75008),3,True,rent,2,4,3,104.0
1600,G,G,Apartment,Paris 5th (75005),2,True,rent,6,2,2,38.2
2580,B,C,Apartment,Paris 16th (75016),1,True,rent,5,4,1,78.0
3110,E,E,Apartment,Paris 7th (75007),2,True,rent,2,4,2,86.27
2200,G,G,Apartment,Paris 5th (75005),2,True,rent,2,2,2,61.52
4400,G,G,Apartment,Paris 16th (75016),5,True,rent,5,5,5,138.0
